log_death_rate,State,Deep_Pov_All,PovertyAllAgesPct,PerCapitaInc,UnempRate2019,PctEmpFIRE,PctEmpConstruction,PctEmpTrans,PctEmpMining,PctEmpTrade,PctEmpInformation,PctEmpAgriculture,PctEmpManufacturing,PctEmpServices,PopDensity2010,OwnHomePct,Age65AndOlderPct2010,TotalPop25Plus,Under18Pct2010,Ed2HSDiplomaOnlyPct,Ed3SomeCollegePct,Ed4AssocDegreePct,Ed5CollegePlusPct,ForeignBornPct,Net_International_Migration_Rate_2010_2019,NetMigrationRate1019,NaturalChangeRate1019,TotalPopEst2019,WhiteNonHispanicPct2010,Type_2015_Update,RuralUrbanContinuumCode2013,UrbanInfluenceCode2013,Perpov_1980_0711,HiCreativeClass2000,HiAmenity,Retirement_Destination_2015_Update
-10.713172549344,NH,4.257698366,9,36619,2.2,3.890209176,7.013937954,2.806859785,0.083499261,12.33005759,1.393795363,1.755625495,9.165649688,58.61434046,52.15,68.98020258,15.5,62875,18.38,26.98687873,17.01630219,8.314910537,40.46441352,5.840041866,2.503,1.589,-0.74,89886,92.34,5,5,8,0,1,0,0
-7.28142403112668,NH,3.481334118,7.4,39478,2.6,6.827414668,6.331288016,4.037981499,0.053839753,15.23398045,2.580303549,0.443176812,13.62946681,47.80080181,457.37,65.95414573,11.86,288293,23.48,26.3218323,18.37956523,9.810505285,37.31030583,9.443499794,3.316,1.644,2.338,417025,87.65,0,2,2,0,1,0,0
-8.74958055342996,NH,3.760958074,7,36148,2.3,6.51291934,7.523391739,2.874204427,0.140730786,14.84012476,1.723001242,0.761974795,9.284428329,50.16735553,156.77,71.56786474,13.66,105915,21.81,27.81192466,18.71406316,11.58570552,35.56436765,5.327462998,2.331,3.456,-0.038,151391,94.27,4,4,3,0,1,0,0
-8.02846807696221,NH,2.319872062,5.3,45242,2.7,6.998856905,6.979228007,4.124377937,0.066391862,15.95309848,2.332374981,0.52362973,13.48620781,45.92527163,424.95,77.05310994,12.68,220700,22.84,25.05527866,18.67059357,10.29497055,40.73901223,4.806491681,0.896,4.05,0.854,309769,94.17,0,1,1,0,1,0,0
-9.14110512417969,NH,4.774553646,9.7,34161,2.3,7.75340231,4.456274417,3.583336911,0.055810759,14.48217633,1.827444583,0.742712403,13.2371671,49.3653315,333.74,66.29933262,11.89,83241,20.64,27.97539674,18.83326726,10.04673178,35.61225838,5.425891123,2.311,4.734,1.3,130633,92.75,4,1,1,0,1,0,0
-9.97924416493538,NH,5.397244763,11.2,31668,2.3,5.001172883,6.59629369,2.899366643,0.075064509,15.0410509,1.97044335,1.304245836,16.09664555,47.2765658,81.41,73.13979707,16.5,31807,21.04,37.22765429,17.50872449,9.491621341,26.82428396,2.766376812,0.334,-0.53,-0.839,43146,96.22,0,7,8,0,0,0,0
-6.95303209792574,NJ,5.700568002,12.8,31366,5.1,4.805624872,6.153773718,4.0075647,0.054930395,13.47599542,1.313621169,0.380589168,4.469764741,59.66774958,494.06,67.4209504,14.17,185383,23.27,32.10164902,20.13399287,7.285997098,27.36820528,16.15966396,2.565,-5.275,1.278,263670,58.59,5,2,2,0,0,0,0
-6.12656457616585,NJ,3.164356673,6.8,48426,2.9,9.514236378,5.450451018,5.034934479,0.034241252,15.53964633,3.243885941,0.094951201,7.966447775,50.27393001,3884.47,64.41438112,15.15,654826,22.58,23.49082046,14.55608055,5.903400293,48.27343447,30.65788243,3.204,0.7,2.16,932202,62.54,0,1,1,0,1,1,0
-6.82867390023184,NJ,3.396303731,6.2,41517,3.3,8.16675493,5.129747148,5.350555162,0.038596523,15.19805402,2.307713021,0.346919908,7.731870854,48.40946423,561.92,75.74503311,13.86,312942,23.23,28.29214359,19.26011849,8.549188028,37.47531491,9.6635728,0.967,-1.936,1.095,445349,70.65,0,1,1,0,1,0,0
-6.75341027683502,NJ,5.802557954,12.9,34280,4,7.13671018,5.340411864,6.262802565,0.023433491,15.34530057,1.951848216,0.147469385,7.262766202,51.88417391,2321.48,66.7029996,12.8,347459,24.36,30.07117387,19.52949844,7.033347819,31.79166463,11.01549766,1.872,-4.07,2.745,506471,60.28,0,1,1,0,1,0,0
-6.87611251733111,NJ,5.013604922,10.3,38496,7.2,7.292092419,8.513451783,3.909311663,0.091361527,14.16103671,1.21174236,0.632317938,3.269780973,52.97526026,386.86,77.5862069,21.57,69876,18.86,32.56912245,19.4558933,7.709370886,31.45572156,4.796969212,1.057,-1.242,-4.08,92039,86.9,5,3,2,0,1,0,0
-6.86538962568478,NJ,8.068629396,15.2,23946,5.5,2.973239258,6.275425884,5.72718027,0.260615306,15.26029748,0.956648869,4.037948131,12.72247648,44.64467328,324.37,64.42064496,12.62,103911,24.03,38.50891628,17.71419773,7.026205118,14.67024665,10.44784876,1.996,-7.355,2.778,149527,50.31,0,3,2,0,0,0,0
-5.93333216721675,NJ,7.199870822,14.9,37141,4.5,7.82845983,5.883517483,7.445892078,0.013108965,12.60012306,3.020412531,0.114235266,6.753792236,52.14906766,6211.51,44.20251892,11.52,532091,24.86,28.14875651,16.99333385,5.819869158,34.78577912,26.4606738,4.629,-3.131,5.036,798975,33.19,0,1,1,0,1,0,0
-7.18964103977464,NJ,3.541528702,7.6,37888,3.7,6.859525953,6.620539311,5.646313309,0.111030621,15.36555478,2.050004401,0.572755523,7.621168936,50.47289567,895.29,80.16770727,12.38,199632,24.37,32.98869921,18.95287329,9.039632925,31.87515028,5.32091923,0.587,-0.367,1.226,291636,81.06,0,1,1,0,1,0,0
-6.0993958112246,NJ,7.149936823,14.3,38147,3.3,11.30064874,4.990663435,7.974674923,0.011351446,13.88877853,3.382163472,0.060730239,6.907638956,48.4743656,13731.37,31.46941029,10.42,475270,20.68,25.67277547,13.23689692,4.399394029,40.86350916,42.77366739,10.022,-3.255,9.034,672391,30.82,0,1,1,0,1,0,0
-6.90272665662729,NJ,2.151524168,4.4,54984,2.8,9.13747646,6.202636535,3.088512241,0.070809793,13.06666667,3.822222222,1.003389831,11.34463277,48.24858757,300.01,83.27681221,12.73,88432,23.54,21.2083861,15.4152343,6.479554912,51.99475303,9.012322972,0.723,-2.524,0.207,124371,87.74,0,1,1,0,1,0,0
-6.36698768395931,NJ,5.399389198,10.9,42155,3.2,8.406286315,4.557578441,4.574732998,0.03541586,12.39167727,2.240606497,0.352498478,7.972442034,52.47800343,1632.16,63.85776874,12.65,247693,22.64,24.46778875,16.10703573,5.453121404,41.97454106,22.01067355,4.346,-3.149,3.073,367430,54.54,4,2,2,0,1,0,0
-6.36621353097348,NJ,3.830227613,8.2,38140,3.1,8.664560817,5.075245909,7.505357094,0.031563088,14.25714546,2.982958398,0.07964748,9.232203227,48.56671524,2621.63,63.33232456,12.28,567183,22.9,25.74689298,15.04523231,6.337989679,42.67070769,32.69343823,5.456,-2.27,4.034,825062,49.23,0,1,1,0,1,0,0
-6.57976362759196,NJ,3.387640086,6.7,48959,3.2,10.21052398,7.212084944,4.773755584,0.028812878,14.00527497,3.512321463,0.171294141,5.864845439,50.04796869,1344.69,73.68155503,13.75,435048,23.84,24.04378367,16.87790773,7.337811,44.90837793,13.32510944,0.7,-2.518,0.668,618795,76.69,0,1,1,0,1,0,0
-6.3844972707111,NJ,2.129363779,4.7,55826,2.8,10.67619197,4.887964234,3.680219062,0.03518447,13.34065068,3.527243106,0.196956543,10.45055243,50.04990841,1069.75,74.4073943,13.84,345141,23.91,20.17552247,13.91170565,6.640764209,53.59664601,19.10745313,2.119,-1.811,1.654,491845,75.07,0,1,1,0,1,1,0
-6.38512193642297,NJ,4.470090777,9.7,34784,3.7,6.596192854,8.278982681,5.415041348,0.026915275,16.61608675,2.071696052,0.258230613,5.184506163,50.05500078,916.96,79.98357527,21,407165,23.4,33.89805116,20.79451819,7.949602741,29.15230926,7.908416239,0.355,3.278,1.85,607186,85.95,5,1,1,0,1,0,1
-5.9983190111335,NJ,7.040721137,13.6,30800,4.3,6.213606052,5.866987052,6.941171053,0.023861453,15.81595703,2.224975825,0.048978772,12.874719,46.88315005,2715.31,52.95289302,12.04,333073,24.86,34.10063259,15.95235879,5.277521744,28.06772089,29.52815346,4.601,-5.821,5.781,501826,45.32,0,1,1,0,1,1,0
-6.54130252898952,NJ,5.88405984,11.2,32526,4.8,4.660670482,7.927909512,10.42518397,0.088579995,14.34995912,1.148133006,2.255382938,11.30417007,43.17934042,199.11,70.49104902,15.01,44254,23.47,37.69150811,18.94292041,10.06914629,20.94951869,4.523493748,0.624,-4.939,-0.509,62385,76.78,0,1,1,0,0,0,0
-6.36149706322778,NJ,2.192830754,4.9,54393,3,10.16605049,4.198268553,4.039658325,0.080170261,13.53089439,4.348804079,0.287805469,11.95229004,48.56010751,1071.67,75.63326838,12.37,228710,24.99,19.99825106,14.1174413,6.050894145,54.51751126,25.02998401,2.678,-1.156,2.641,328934,62.41,0,1,1,0,1,0,0
-6.56462456015116,NJ,2.743848343,5.2,42639,3.4,7.15279895,8.340513527,4.813160302,0.074232161,15.42968491,2.464242633,0.839088535,8.667930381,47.74188417,287.59,82.47034351,11.96,100910,23.97,31.35962739,20.04360321,8.414428699,34.9390546,7.896105356,0.18,-5.894,0.273,140488,88.76,5,1,1,0,1,1,0
-6.01980003289605,NJ,4.151916797,7.8,40201,3.7,8.4925379,5.761734451,9.198552242,0.032871113,14.03453611,2.575737546,0.054308796,9.012401699,47.15968572,5216.07,58.88711922,12.63,375148,24.47,28.72039835,16.63983281,5.795312783,35.07362428,29.95628008,4.473,-1.235,4.766,556341,45.35,0,1,1,0,1,0,0
-6.41677978100426,NJ,3.222169135,6.7,38132,3.3,6.178991429,6.914671934,6.200735681,0.090601047,15.45291464,2.478844655,0.985739395,10.40281226,47.17415333,304.53,71.8814994,14.07,75395,23.56,31.50474169,19.05829299,8.756548843,31.8456131,9.616813901,1.162,-2.753,-0.295,105267,85.71,0,2,2,0,1,0,0
-7.81754688845789,NY,6.097055022,11.3,36454,3.6,7.415683918,4.159468189,3.462154786,0.053832094,12.22176319,2.256566264,0.205313102,5.306842935,52.61961992,581.87,56.54640975,13.91,204509,19.93,24.1114083,16.14452176,11.11393631,41.28082383,10.44966919,2.729,-0.73,1.197,305506,75.99,4,2,2,0,1,0,0
-9.6398040849694,NY,6.942955818,17,23030,5.5,2.301662589,7.199560637,4.099056368,0.60412402,10.464826,1.138349393,2.885815567,15.8620001,50.89120775,47.55,75.14576045,15.21,30155,21.61,36.65063837,19.40640027,13.68263969,20.23545017,2.528442318,0.79,-6.136,0.255,46091,95.41,5,7,9,0,0,0,0
-5.89105843311988,NY,12.59756471,27.3,20850,5.4,6.324277227,5.03158697,7.547464396,0.012591139,12.90373487,1.681504624,0.075882597,3.282593842,59.45854745,32903.32,19.60726635,10.53,924137,26.58,27.63951665,17.25177111,7.270567026,19.81675877,35.401204,8.105,-5.204,7.432,1418207,10.92,0,1,1,1,0,0,0
-7.73851437093615,NY,8.531746032,17.3,27744,4.7,4.18167221,5.111824751,4.228695951,0.248881752,14.96845969,1.77084528,0.411744466,10.50005735,54.36288565,284.23,65.30651195,16.37,128950,20.22,31.08103916,18.21868941,12.86622722,28.28538193,6.871842882,1.806,-4.612,-0.372,190488,86.28,0,2,2,0,1,0,0
-9.29414303511661,NY,6.211659503,17.1,24628,5.1,3.564415353,7.670336209,4.700981851,0.321332937,13.5911931,0.862838441,2.020232074,13.51085986,47.35792919,61.39,71.44720517,15.46,53030,23.41,39.3531963,17.32792759,12.68338676,19.11370922,1.899956234,0.28,-5.717,0.605,76117,91.95,0,4,3,0,0,0,0
-10.1474528195426,NY,5.748130356,13,29022,4.3,3.305105648,6.358080517,4.886404122,0.328866234,13.54928883,1.068815259,3.417468278,13.927485,46.81958947,115.71,71.00252792,15.29,55526,21.62,32.96833916,18.91546303,13.52879732,22.31927385,2.300046232,0.564,-4.367,0.213,76576,91.34,0,4,5,0,0,0,0
-10.1417561415954,NY,7.961891251,18.3,24825,4.7,2.563324468,5.569340069,4.332303957,0.357008979,12.84161297,1.260241695,2.52405348,17.84687885,47.97129648,127.24,70.00304345,16.59,89858,21.83,35.85879944,17.9805916,13.32324334,21.72538895,2.295304498,1.114,-5.366,-0.439,126903,89.29,0,4,3,0,0,0,0
-10.2334865016149,NY,7.063853977,13.5,28115,4.2,4.581197499,4.761010171,3.878049435,0.678994123,14.1354231,1.661254395,0.539438018,15.20356405,48.93320093,218.07,67.92831583,15.7,59921,22.38,36.01575408,18.58113182,11.88231171,23.85974867,2.957779333,0.384,-6.161,0.043,83456,87.41,0,3,2,0,1,0,0
-8.8164296823077,NY,5.997685916,15.1,26717,4.4,6.565610447,7.035887134,3.757647703,0.23742124,12.35960186,2.712081088,4.10921377,17.06693453,41.28390101,56.49,74.55374466,16.65,34458,22.74,39.00110279,19.03766905,11.80567648,18.32665854,1.549185075,0.067,-5.508,-0.825,47207,95.62,3,6,6,0,0,0,0
-9.50409149045435,NY,8.097487506,13.2,26772,4.4,2.872989462,4.631170272,5.207986689,0.088740987,15.27454243,1.591791459,1.846921797,12.01331115,46.91902385,79.13,67.73053034,13.34,54954,19.35,37.31302544,17.29810387,10.36685228,22.90643083,4.495383321,0.92,-2.615,0.653,80485,91.12,4,5,8,0,0,0,0
-7.12190853845821,NY,5.68746829,11.7,35581,3.2,4.863767135,8.163817905,3.645286851,0.260619394,12.34049755,2.230495854,3.482822813,6.485022847,51.12201726,99.41,72.10315731,18.17,45606,20.3,30.51791431,17.00434153,11.57961672,31.26781564,6.933797337,0.801,-3.449,-2.223,59461,88.23,5,6,3,0,1,0,0
-10.0770836530117,NY,6.743339773,16.9,26979,4.9,4.161530287,6.1424017,3.08607864,0.072263549,11.35387885,1.262486716,1.938363443,10.9968119,56.1360255,98.92,66.21430591,13.09,30162,21.1,32.65698561,17.76075857,13.42417612,26.87487567,1.965795981,0.418,-4.024,0.578,47581,93.75,0,4,5,0,0,0,0
-9.08561579950275,NY,7.22497798,15.9,26629,4.7,3.80122748,8.310235597,4.172441101,0.544446644,12.73510196,1.281924371,3.326074045,13.6408632,47.59453574,33.26,74.26169207,19.43,32888,19.6,37.661153,16.96363415,11.64558502,21.94721479,4.582216166,0.516,-4.903,-2.934,44135,93.18,3,6,6,0,0,0,0
-7.55513046339057,NY,3.98172818,9.2,38048,3.6,6.07116578,6.802121368,5.125713254,0.126338003,13.46332727,2.198420081,0.937816713,6.526537922,53.72350026,373.9,68.75739424,13.55,204465,22.18,26.24165505,18.45890495,10.65561343,35.19184212,11.48509326,1.318,-1.752,0.573,294218,74.56,0,1,1,0,1,0,0
-7.32054437826236,NY,7.062119061,13.7,32347,4.3,8.322701171,4.782580621,4.498239848,0.117566114,13.84096066,1.636796412,0.340451872,10.19507514,51.64648226,881.41,64.7776056,15.71,643713,21.65,27.745284,18.24166981,11.74855875,33.65412847,7.110166046,2.426,-0.243,0.194,918702,77.71,0,1,1,0,1,0,0
-8.5697043153768,NY,4.484202729,11.7,30273,4.7,4.290505378,7.742569677,2.873829074,0.682317567,13.55961605,1.711576269,2.145252689,9.407887128,52.14525269,21.94,75.61102107,18.14,28731,19.27,32.89478264,19.29971111,11.37795413,27.56604365,3.223755662,0.615,-4.042,-2.246,36885,92.93,4,6,6,0,0,0,0
-10.1271109886872,NY,9.462370367,16.7,25491,4.9,2.993715671,6.957296254,3.340095997,0.103914098,12.34598446,1.360779851,2.968974219,4.389133554,52.93186204,31.67,72.44865884,13.33,35688,20.78,37.60647837,18.31147725,11.47724725,19.42950011,4.456324469,0.331,-3.52,0.378,50022,82.64,4,7,8,0,0,0,0
-7.51798925662593,NY,7.029866941,13,26875,5,2.775041051,6.71592775,6.280788177,0.012315271,16.14121511,1.687192118,1.042692939,11.97865353,46.62151067,112.08,71.46486029,16.03,38600,22.2,35.73834197,19.86010363,14.02590674,17.75388601,1.80302551,0.209,-2.653,-1.084,53383,93.84,0,4,5,0,0,0,0
-9.00983156817077,NY,4.678546471,9.9,29465,3.9,3.913436131,6.810047831,3.655885206,0.488343312,14.72388534,1.234237549,3.227748604,15.33598689,45.09148075,121.88,72.6362907,15.63,41265,22.07,36.60487096,19.30449534,14.6031746,21.54610445,2.004749449,0.355,-3.916,-0.502,57280,91.53,0,4,3,0,0,0,0
-8.05388708361822,NY,5.491959969,13,27271,4.5,5.608121427,7.66311847,5.834811748,0.566725803,14.21249754,2.207766608,1.025034496,8.392469939,45.63867534,76.06,74.08424373,17.3,35427,19.26,38.17991927,15.04784486,11.92310949,22.08202783,6.035659533,0.944,-1.866,-2.104,47188,87.07,4,6,6,0,0,0,0
-7.70029520342012,NY,3.06099978,9.1,25918,6,4.316546763,19.42446043,11.35662898,0.71942446,9.249743063,0.924974306,0.102774923,7.451181912,38.48920863,2.82,85.67615658,23.37,3536,16.44,28.47850679,22.79411765,12.01923077,19.25904977,2.404371585,-0.227,-3.133,-5.834,4416,96.44,5,8,7,0,0,0,0
-8.62598236794743,NY,5.750720672,13.5,26151,4.9,5.250288189,6.843189995,4.834596709,0.188633109,15.94648409,1.117825829,2.221678835,12.14238306,46.98711007,45.71,72.49318635,16.83,43844,22.16,37.03129277,18.59319405,13.36784965,20.95611714,2.676585873,0.237,-4.159,-0.729,61319,95.62,5,2,2,0,0,0,0
-10.9135964426128,NY,6.579837775,12.3,25884,5.6,4.537533512,7.260947274,3.516532618,0.073726542,15.5049151,1.418677391,2.066577301,5.918230563,47.82171582,91.62,55.7191393,11.17,72369,25.5,33.97863726,22.28025812,12.55095414,22.26782186,3.791241437,2.491,-14.912,9.116,109834,85.76,0,3,2,0,0,0,0
-6.12746195988705,NY,8.98106944,18.9,31984,4.1,7.43743553,5.049670506,6.498311466,0.015768415,11.65885364,4.443407817,0.103315966,3.34881704,57.69473992,35369.24,30.00769833,11.48,1777281,23.73,25.6177273,13.39495555,6.13217606,36.48612684,36.49051599,4.981,-6.823,8.818,2559903,35.67,0,1,1,1,1,0,0
-8.38548870041881,NY,4.79060072,12.2,26169,5.5,3.116727863,11.04090172,4.132866536,0.179318589,11.8777218,0.981982751,7.66800444,11.84356588,42.35334301,21.25,79.19351689,15.05,18373,24.75,46.09481304,15.22342568,12.20268873,16.30653677,1.568172462,0.558,-5.573,2.689,26296,96.82,5,6,6,0,0,0,0
-9.10364563330522,NY,7.139386367,12.5,27073,4.2,3.174658247,7.227118174,3.996946777,0.71126223,12.08798834,1.269863299,2.942196933,13.00742488,50.40593991,103.51,73.42410696,13.74,42687,20.21,32.88354768,18.78323611,12.64085084,25.37774967,3.469103541,1.133,-3.223,-0.342,62914,92.21,4,1,1,0,1,0,0
-8.86704692369793,NY,4.788962266,10.8,28925,4.5,4.553274798,6.502135738,4.241813004,0.088989084,12.97757475,1.767916469,2.823920266,10.45918367,52.91884196,112.15,76.71174979,13.94,47906,21.79,34.04792719,17.35064501,12.85225233,26.95069511,2.557490996,0.35,-4.092,0.689,70941,93.84,0,2,2,0,1,0,0
-7.96383761238042,NY,7.194562343,14.4,32502,4.2,5.404241987,4.054816167,3.470691605,0.092086801,13.49888978,2.507866883,0.336743451,11.40459617,56.40016892,1132.59,63.7505153,13.92,510506,22.66,23.96876824,17.04250293,11.63355573,37.66478749,8.642549258,2.413,-2.325,1.947,741770,72.82,0,1,1,0,1,0,0
-8.6068916955844,NY,9.121705362,15.8,25427,5.1,4.374071322,6.946508172,6.041047548,0.40397474,15.5089153,1.314078752,1.72269688,13.83729569,43.54569094,124.6,68.01423849,16.59,34213,23.5,35.15622717,19.62704235,13.56794201,17.46704469,3.299882653,2.099,-2.501,0.342,49221,85.09,0,4,5,0,0,0,0
-6.42497441471931,NY,2.652889398,5.8,49211,3.4,10.33287628,5.531517414,5.410189768,0.008185962,13.20264056,2.916541197,0.112118439,4.473189514,53.2900257,4704.8,80.64810097,15.28,940610,23.26,23.02112459,15.17706595,7.855115298,45.1926941,22.21634954,1.839,-1.001,2.138,1356924,65.49,0,1,1,0,1,0,0
-6.49497457005145,NY,7.709932908,15.6,72832,3.5,16.37006154,1.967693748,2.594756087,0.007134576,9.218540979,6.292473022,0.048158388,2.912356194,58.06273968,69468.42,24.13151782,13.5,1247071,14.78,12.43297294,9.773781926,3.975314958,60.80848645,28.98412232,5.978,-1.941,4.455,1628706,48.02,0,1,1,0,1,0,0
-7.75163301168035,NY,5.835352486,13,29824,5,6.36260702,5.782562921,4.978049701,0.09932262,14.8884607,1.284241473,0.777696113,13.76909477,47.85363819,414.41,71.27455759,15.89,150607,21.48,34.20093356,19.83440345,13.3924718,23.7698115,3.908287042,0.588,-2.381,-0.942,209281,87.27,0,1,1,0,0,0,0
-7.54425776885263,NY,7.712050508,14.8,28548,4.3,6.936150666,4.81337777,4.279752539,0.098710894,13.04449809,1.246102874,1.121981255,9.23679864,51.82615155,193.73,66.98513565,16.25,159279,21.87,32.86434495,18.87128874,12.16105073,24.68310323,7.609345616,2.111,-2.794,0.201,228671,84.83,4,2,2,0,0,0,0
